상품명,발급년도,월,주택유형,지역,건수,보증금액  
전세보증금반환보증,2018,02,단독주택,강원도,1,60000000
전세보증금반환보증,2018,02,단독주택,경기도,60,11247500000
전세보증금반환보증,2018,02,단독주택,경상남도,1,50000000
전세보증금반환보증,2018,02,단독주택,광주광역시,2,592800000
전세보증금반환보증,2018,02,단독주택,부산광역시,6,900000000
전세보증금반환보증,2018,02,단독주택,서울특별시,35,6422500000
전세보증금반환보증,2018,02,단독주택,인천광역시,7,950000000
전세보증금반환보증,2018,02,단독주택,제주특별자치도,2,520000000
전세보증금반환보증,2018,02,아파트,강원도,50,8695000000
전세보증금반환보증,2018,02,아파트,경기도,1744,4.3E+11
전세보증금반환보증,2018,02,아파트,경상남도,164,27633250000
전세보증금반환보증,2018,02,아파트,경상북도,87,13411500000
전세보증금반환보증,2018,02,아파트,광주광역시,98,19035000000
전세보증금반환보증,2018,02,아파트,대구광역시,219,47674000000
전세보증금반환보증,2018,02,아파트,대전광역시,71,15520000000
전세보증금반환보증,2018,02,아파트,부산광역시,423,87715750000
전세보증금반환보증,2018,02,아파트,서울특별시,868,2.71E+11
전세보증금반환보증,2018,02,아파트,세종특별자치시,21,3780000000
전세보증금반환보증,2018,02,아파트,울산광역시,84,16387500000
전세보증금반환보증,2018,02,아파트,인천광역시,682,1.5E+11
전세보증금반환보증,2018,02,아파트,전라남도,25,3357500000
전세보증금반환보증,2018,02,아파트,전라북도,49,8586750000
전세보증금반환보증,2018,02,아파트,제주특별자치도,5,1080000000
전세보증금반환보증,2018,02,아파트,충청남도,69,10949250000
전세보증금반환보증,2018,02,아파트,충청북도,52,10133000000
전세보증금반환보증,2018,02,연립주택,강원도,1,62500000
전세보증금반환보증,2018,02,연립주택,경기도,31,6953000000
전세보증금반환보증,2018,02,연립주택,경상남도,2,330000000
전세보증금반환보증,2018,02,연립주택,경상북도,1,180000000
전세보증금반환보증,2018,02,연립주택,대구광역시,2,280000000
전세보증금반환보증,2018,02,연립주택,서울특별시,31,6648500000
전세보증금반환보증,2018,02,연립주택,울산광역시,2,290000000
전세보증금반환보증,2018,02,연립주택,인천광역시,7,1530000000
전세보증금반환보증,2018,02,연립주택,제주특별자치도,1,190000000
전세보증금반환보증,2018,02,오피스텔,경기도,116,21767750000
전세보증금반환보증,2018,02,오피스텔,경상남도,2,375000000
전세보증금반환보증,2018,02,오피스텔,경상북도,1,150000000
전세보증금반환보증,2018,02,오피스텔,광주광역시,1,150000000
전세보증금반환보증,2018,02,오피스텔,대구광역시,6,675000000
전세보증금반환보증,2018,02,오피스텔,대전광역시,1,55000000
전세보증금반환보증,2018,02,오피스텔,부산광역시,31,5250000000
전세보증금반환보증,2018,02,오피스텔,서울특별시,144,29053500000
전세보증금반환보증,2018,02,오피스텔,울산광역시,1,75000000
전세보증금반환보증,2018,02,오피스텔,인천광역시,48,7134500000
전세보증금반환보증,2018,02,오피스텔,제주특별자치도,1,90000000
전세보증금반환보증,2018,02,오피스텔,충청남도,2,310000000
전세보증금반환보증,2018,02,오피스텔,충청북도,1,170000000
전세보증금반환보증,2018,03,다가구주택,경기도,187,32098200000
전세보증금반환보증,2018,03,다가구주택,경상남도,4,410000000
전세보증금반환보증,2018,03,다가구주택,경상북도,3,185000000
전세보증금반환보증,2018,03,다가구주택,광주광역시,3,270000000
전세보증금반환보증,2018,03,다가구주택,대구광역시,3,315000000
전세보증금반환보증,2018,03,다가구주택,대전광역시,4,495000000
전세보증금반환보증,2018,03,다가구주택,부산광역시,2,115000000
전세보증금반환보증,2018,03,다가구주택,서울특별시,102,18886250000
전세보증금반환보증,2018,03,다가구주택,울산광역시,2,175000000
전세보증금반환보증,2018,03,다가구주택,인천광역시,25,3485000000
전세보증금반환보증,2018,03,다가구주택,전라북도,6,555000000
전세보증금반환보증,2018,03,다가구주택,제주특별자치도,1,55000000
전세보증금반환보증,2018,03,다가구주택,충청남도,6,355000000
전세보증금반환보증,2018,03,다가구주택,충청북도,1,120000000
전세보증금반환보증,2018,03,다세대주택,경기도,208,29777000000
전세보증금반환보증,2018,03,다세대주택,경상남도,4,340000000
전세보증금반환보증,2018,03,다세대주택,경상북도,4,228000000
전세보증금반환보증,2018,03,다세대주택,광주광역시,1,70000000
전세보증금반환보증,2018,03,다세대주택,대구광역시,1,110000000
전세보증금반환보증,2018,03,다세대주택,대전광역시,2,171000000
전세보증금반환보증,2018,03,다세대주택,부산광역시,17,2142000000
전세보증금반환보증,2018,03,다세대주택,서울특별시,830,1.75E+11
전세보증금반환보증,2018,03,다세대주택,울산광역시,1,100000000
전세보증금반환보증,2018,03,다세대주택,인천광역시,88,8571000000
전세보증금반환보증,2018,03,다세대주택,제주특별자치도,1,100000000
전세보증금반환보증,2018,03,다세대주택,충청남도,1,15000000
전세보증금반환보증,2018,03,다세대주택,충청북도,1,120000000
전세보증금반환보증,2018,03,단독주택,경기도,84,15496750000
전세보증금반환보증,2018,03,단독주택,경상남도,5,473750000
전세보증금반환보증,2018,03,단독주택,광주광역시,2,150000000
전세보증금반환보증,2018,03,단독주택,대구광역시,2,240000000
전세보증금반환보증,2018,03,단독주택,대전광역시,2,275000000
전세보증금반환보증,2018,03,단독주택,부산광역시,8,990000000
전세보증금반환보증,2018,03,단독주택,서울특별시,50,8252500000
전세보증금반환보증,2018,03,단독주택,울산광역시,2,130000000
전세보증금반환보증,2018,03,단독주택,인천광역시,10,1130000000
전세보증금반환보증,2018,03,단독주택,전라남도,2,160000000
전세보증금반환보증,2018,03,단독주택,충청남도,1,100000000
전세보증금반환보증,2018,03,단독주택,충청북도,2,90000000
전세보증금반환보증,2018,03,아파트,강원도,56,9477000000
전세보증금반환보증,2018,03,아파트,경기도,2196,5.37E+11
전세보증금반환보증,2018,03,아파트,경상남도,164,26152500000
전세보증금반환보증,2018,03,아파트,경상북도,103,15066500000
전세보증금반환보증,2018,03,아파트,광주광역시,88,17298550000
전세보증금반환보증,2018,03,아파트,대구광역시,235,49094250000
전세보증금반환보증,2018,03,아파트,대전광역시,74,14829500000
전세보증금반환보증,2018,03,아파트,부산광역시,452,89389450000
전세보증금반환보증,2018,03,아파트,서울특별시,1028,3.18E+11
전세보증금반환보증,2018,03,아파트,세종특별자치시,14,2210000000
전세보증금반환보증,2018,03,아파트,울산광역시,69,11931000000
전세보증금반환보증,2018,03,아파트,인천광역시,732,1.56E+11
전세보증금반환보증,2018,03,아파트,전라남도,28,4872000000
전세보증금반환보증,2018,03,아파트,전라북도,73,12772750000
전세보증금반환보증,2018,03,아파트,제주특별자치도,1,55000000
전세보증금반환보증,2018,03,아파트,충청남도,84,12329750000
전세보증금반환보증,2018,03,아파트,충청북도,91,14788750000
전세보증금반환보증,2018,03,연립주택,경기도,41,7748000000
전세보증금반환보증,2018,03,연립주택,경상남도,3,437000000
전세보증금반환보증,2018,03,연립주택,경상북도,2,160000000
전세보증금반환보증,2018,03,연립주택,광주광역시,1,125000000
전세보증금반환보증,2018,03,연립주택,대구광역시,1,130000000
전세보증금반환보증,2018,03,연립주택,부산광역시,8,1367000000
전세보증금반환보증,2018,03,연립주택,서울특별시,42,8045750000
전세보증금반환보증,2018,03,연립주택,인천광역시,17,1936000000
전세보증금반환보증,2018,03,연립주택,전라북도,2,209000000
전세보증금반환보증,2018,03,연립주택,제주특별자치도,1,150000000
전세보증금반환보증,2018,03,연립주택,충청남도,2,140000000
전세보증금반환보증,2018,03,연립주택,충청북도,1,60000000
전세보증금반환보증,2018,03,오피스텔,강원도,1,100000000
전세보증금반환보증,2018,03,오피스텔,경기도,95,18321500000
전세보증금반환보증,2018,03,오피스텔,경상남도,3,450000000
전세보증금반환보증,2018,03,오피스텔,경상북도,1,80000000
전세보증금반환보증,2018,03,오피스텔,광주광역시,2,220000000
전세보증금반환보증,2018,03,오피스텔,대구광역시,10,1190000000
전세보증금반환보증,2018,03,오피스텔,대전광역시,1,280000000
전세보증금반환보증,2018,03,오피스텔,부산광역시,30,4352250000
전세보증금반환보증,2018,03,오피스텔,서울특별시,131,26810750000
전세보증금반환보증,2018,03,오피스텔,울산광역시,5,700000000
전세보증금반환보증,2018,03,오피스텔,인천광역시,60,8253000000
전세보증금반환보증,2018,03,오피스텔,전라남도,3,425000000
전세보증금반환보증,2018,03,오피스텔,충청남도,4,623000000
전세보증금반환보증,2018,03,오피스텔,충청북도,2,320000000
전세보증금반환보증,2018,04,다가구주택,경기도,191,31546500000
전세보증금반환보증,2018,04,다가구주택,경상남도,6,583000000
전세보증금반환보증,2018,04,다가구주택,광주광역시,1,120000000
전세보증금반환보증,2018,04,다가구주택,대구광역시,5,650000000
전세보증금반환보증,2018,04,다가구주택,대전광역시,3,500000000
전세보증금반환보증,2018,04,다가구주택,부산광역시,3,360000000
전세보증금반환보증,2018,04,다가구주택,서울특별시,95,17670000000
전세보증금반환보증,2018,04,다가구주택,울산광역시,2,195000000
전세보증금반환보증,2018,04,다가구주택,인천광역시,22,2658000000
전세보증금반환보증,2018,04,다가구주택,전라남도,3,150000000
전세보증금반환보증,2018,04,다가구주택,전라북도,2,125000000
전세보증금반환보증,2018,04,다가구주택,제주특별자치도,1,120000000
전세보증금반환보증,2018,04,다가구주택,충청남도,2,220000000
전세보증금반환보증,2018,04,다가구주택,충청북도,3,129000000
전세보증금반환보증,2018,04,다세대주택,경기도,207,29977750000
전세보증금반환보증,2018,04,다세대주택,경상남도,2,125000000
전세보증금반환보증,2018,04,다세대주택,경상북도,2,165000000
전세보증금반환보증,2018,04,다세대주택,대구광역시,6,735000000
전세보증금반환보증,2018,04,다세대주택,대전광역시,2,360000000
전세보증금반환보증,2018,04,다세대주택,부산광역시,20,2215000000
전세보증금반환보증,2018,04,다세대주택,서울특별시,923,1.92E+11
전세보증금반환보증,2018,04,다세대주택,울산광역시,3,258000000
전세보증금반환보증,2018,04,다세대주택,인천광역시,104,10526000000
전세보증금반환보증,2018,04,단독주택,강원도,1,130000000
전세보증금반환보증,2018,04,단독주택,경기도,87,14222375000
전세보증금반환보증,2018,04,단독주택,경상남도,4,330000000
전세보증금반환보증,2018,04,단독주택,광주광역시,1,80000000
전세보증금반환보증,2018,04,단독주택,대구광역시,3,440000000
전세보증금반환보증,2018,04,단독주택,대전광역시,3,135000000
전세보증금반환보증,2018,04,단독주택,부산광역시,8,795000000
전세보증금반환보증,2018,04,단독주택,서울특별시,69,13390000000
전세보증금반환보증,2018,04,단독주택,인천광역시,10,1025000000
전세보증금반환보증,2018,04,단독주택,제주특별자치도,1,150000000
전세보증금반환보증,2018,04,단독주택,충청남도,1,120000000
전세보증금반환보증,2018,04,단독주택,충청북도,1,200000000
전세보증금반환보증,2018,04,아파트,강원도,40,6828000000
전세보증금반환보증,2018,04,아파트,경기도,2091,4.94E+11
전세보증금반환보증,2018,04,아파트,경상남도,177,27991750000
전세보증금반환보증,2018,04,아파트,경상북도,77,11685500000
전세보증금반환보증,2018,04,아파트,광주광역시,92,16697450000
전세보증금반환보증,2018,04,아파트,대구광역시,215,43750500000
전세보증금반환보증,2018,04,아파트,대전광역시,74,14896250000
전세보증금반환보증,2018,04,아파트,부산광역시,452,87405900000
전세보증금반환보증,2018,04,아파트,서울특별시,939,2.85E+11
전세보증금반환보증,2018,04,아파트,세종특별자치시,19,2941250000
전세보증금반환보증,2018,04,아파트,울산광역시,75,12516000000
전세보증금반환보증,2018,04,아파트,인천광역시,671,1.43E+11
전세보증금반환보증,2018,04,아파트,전라남도,25,4127000000
전세보증금반환보증,2018,04,아파트,전라북도,45,6965250000
전세보증금반환보증,2018,04,아파트,제주특별자치도,6,1140000000
전세보증금반환보증,2018,04,아파트,충청남도,80,12683500000
전세보증금반환보증,2018,04,아파트,충청북도,68,12113000000
전세보증금반환보증,2018,04,연립주택,강원도,1,67000000
전세보증금반환보증,2018,04,연립주택,경기도,48,8222250000
전세보증금반환보증,2018,04,연립주택,광주광역시,1,250000000
전세보증금반환보증,2018,04,연립주택,대구광역시,3,485000000
전세보증금반환보증,2018,04,연립주택,부산광역시,5,635000000
전세보증금반환보증,2018,04,연립주택,서울특별시,50,9075000000
전세보증금반환보증,2018,04,연립주택,울산광역시,1,120000000
전세보증금반환보증,2018,04,연립주택,인천광역시,17,2780000000
전세보증금반환보증,2018,04,연립주택,전라북도,2,220000000
전세보증금반환보증,2018,04,연립주택,제주특별자치도,2,315000000
전세보증금반환보증,2018,04,연립주택,충청북도,1,160000000
전세보증금반환보증,2018,04,오피스텔,경기도,127,26600500000
전세보증금반환보증,2018,04,오피스텔,경상남도,4,460000000
전세보증금반환보증,2018,04,오피스텔,대구광역시,2,330000000
전세보증금반환보증,2018,04,오피스텔,대전광역시,2,295000000
전세보증금반환보증,2018,04,오피스텔,부산광역시,36,6136000000
전세보증금반환보증,2018,04,오피스텔,서울특별시,157,32491750000
전세보증금반환보증,2018,04,오피스텔,울산광역시,6,765000000
전세보증금반환보증,2018,04,오피스텔,인천광역시,73,10307000000
전세보증금반환보증,2018,04,오피스텔,전라남도,1,180000000
전세보증금반환보증,2018,04,오피스텔,전라북도,1,65000000
전세보증금반환보증,2018,04,오피스텔,충청남도,2,330000000
전세보증금반환보증,2018,04,오피스텔,충청북도,2,355000000
전세보증금반환보증,2018,05,다가구주택,강원도,2,150000000
전세보증금반환보증,2018,05,다가구주택,경기도,184,32670250000
전세보증금반환보증,2018,05,다가구주택,경상남도,4,405000000
전세보증금반환보증,2018,05,다가구주택,경상북도,3,125000000
전세보증금반환보증,2018,05,다가구주택,광주광역시,2,190000000
전세보증금반환보증,2018,05,다가구주택,대구광역시,4,290000000
전세보증금반환보증,2018,05,다가구주택,대전광역시,9,1053000000
전세보증금반환보증,2018,05,다가구주택,부산광역시,2,285000000
전세보증금반환보증,2018,05,다가구주택,서울특별시,144,24442000000
전세보증금반환보증,2018,05,다가구주택,인천광역시,28,3715000000
전세보증금반환보증,2018,05,다가구주택,전라남도,2,210000000
전세보증금반환보증,2018,05,다가구주택,전라북도,5,405000000
전세보증금반환보증,2018,05,다가구주택,제주특별자치도,1,160000000
전세보증금반환보증,2018,05,다가구주택,충청남도,3,222000000
전세보증금반환보증,2018,05,다가구주택,충청북도,1,150000000
전세보증금반환보증,2018,05,다세대주택,경기도,244,35255500000
전세보증금반환보증,2018,05,다세대주택,경상남도,6,700000000
전세보증금반환보증,2018,05,다세대주택,경상북도,1,70000000
전세보증금반환보증,2018,05,다세대주택,광주광역시,2,420000000
전세보증금반환보증,2018,05,다세대주택,대구광역시,5,700000000
전세보증금반환보증,2018,05,다세대주택,부산광역시,24,3040500000
전세보증금반환보증,2018,05,다세대주택,서울특별시,906,1.91E+11
전세보증금반환보증,2018,05,다세대주택,울산광역시,1,80000000
전세보증금반환보증,2018,05,다세대주택,인천광역시,79,7843500000
전세보증금반환보증,2018,05,다세대주택,제주특별자치도,2,190000000
전세보증금반환보증,2018,05,다세대주택,충청북도,2,220000000
전세보증금반환보증,2018,05,단독주택,강원도,2,337500000
전세보증금반환보증,2018,05,단독주택,경기도,98,17650500000
전세보증금반환보증,2018,05,단독주택,경상남도,3,170000000
전세보증금반환보증,2018,05,단독주택,경상북도,2,250000000
전세보증금반환보증,2018,05,단독주택,광주광역시,1,40000000
전세보증금반환보증,2018,05,단독주택,대구광역시,5,525000000
전세보증금반환보증,2018,05,단독주택,부산광역시,7,785000000
전세보증금반환보증,2018,05,단독주택,서울특별시,63,11442500000
전세보증금반환보증,2018,05,단독주택,울산광역시,3,310000000
전세보증금반환보증,2018,05,단독주택,인천광역시,16,1943000000
전세보증금반환보증,2018,05,단독주택,제주특별자치도,2,427000000
전세보증금반환보증,2018,05,단독주택,충청남도,1,150000000
전세보증금반환보증,2018,05,단독주택,충청북도,1,55000000
전세보증금반환보증,2018,05,아파트,강원도,39,6760500000
전세보증금반환보증,2018,05,아파트,경기도,2107,4.85E+11
전세보증금반환보증,2018,05,아파트,경상남도,145,21891000000
전세보증금반환보증,2018,05,아파트,경상북도,92,12969500000
전세보증금반환보증,2018,05,아파트,광주광역시,92,17629250000
전세보증금반환보증,2018,05,아파트,대구광역시,196,43638000000
전세보증금반환보증,2018,05,아파트,대전광역시,65,12810000000
전세보증금반환보증,2018,05,아파트,부산광역시,521,1.03E+11
전세보증금반환보증,2018,05,아파트,서울특별시,952,2.88E+11
전세보증금반환보증,2018,05,아파트,세종특별자치시,17,2340000000
전세보증금반환보증,2018,05,아파트,울산광역시,87,16091750000
전세보증금반환보증,2018,05,아파트,인천광역시,734,1.53E+11
전세보증금반환보증,2018,05,아파트,전라남도,23,3461000000
전세보증금반환보증,2018,05,아파트,전라북도,52,8631000000
전세보증금반환보증,2018,05,아파트,제주특별자치도,4,860000000
전세보증금반환보증,2018,05,아파트,충청남도,85,12839750000
전세보증금반환보증,2018,05,아파트,충청북도,65,11153000000
전세보증금반환보증,2018,05,연립주택,경기도,50,9862000000
전세보증금반환보증,2018,05,연립주택,경상남도,4,537000000
전세보증금반환보증,2018,05,연립주택,경상북도,1,68000000
전세보증금반환보증,2018,05,연립주택,광주광역시,4,1060000000
전세보증금반환보증,2018,05,연립주택,부산광역시,6,680000000
전세보증금반환보증,2018,05,연립주택,서울특별시,50,10088500000
전세보증금반환보증,2018,05,연립주택,인천광역시,10,1635000000
전세보증금반환보증,2018,05,연립주택,제주특별자치도,5,790000000
전세보증금반환보증,2018,05,연립주택,충청남도,1,90000000
전세보증금반환보증,2018,05,오피스텔,강원도,1,115000000
전세보증금반환보증,2018,05,오피스텔,경기도,165,36234250000
전세보증금반환보증,2018,05,오피스텔,경상남도,11,1300000000
전세보증금반환보증,2018,05,오피스텔,광주광역시,6,780000000
전세보증금반환보증,2018,05,오피스텔,대구광역시,9,1050000000
전세보증금반환보증,2018,05,오피스텔,부산광역시,34,4745500000
전세보증금반환보증,2018,05,오피스텔,서울특별시,144,30498000000
전세보증금반환보증,2018,05,오피스텔,울산광역시,6,585000000
전세보증금반환보증,2018,05,오피스텔,인천광역시,94,13066000000
전세보증금반환보증,2018,05,오피스텔,전라남도,1,70000000
전세보증금반환보증,2018,05,오피스텔,제주특별자치도,1,120000000
전세보증금반환보증,2018,05,오피스텔,충청남도,5,573000000
전세보증금반환보증,2018,05,오피스텔,충청북도,2,240000000
전세보증금반환보증,2018,06,다가구주택,강원도,1,50000000
전세보증금반환보증,2018,06,다가구주택,경기도,165,28446550000
전세보증금반환보증,2018,06,다가구주택,경상남도,6,490000000
전세보증금반환보증,2018,06,다가구주택,경상북도,2,85000000
전세보증금반환보증,2018,06,다가구주택,광주광역시,4,400000000
전세보증금반환보증,2018,06,다가구주택,대구광역시,10,935000000
전세보증금반환보증,2018,06,다가구주택,대전광역시,9,1205000000
전세보증금반환보증,2018,06,다가구주택,부산광역시,1,170000000
전세보증금반환보증,2018,06,다가구주택,서울특별시,111,19939750000
전세보증금반환보증,2018,06,다가구주택,인천광역시,33,4335000000
전세보증금반환보증,2018,06,다가구주택,전라북도,4,570000000
전세보증금반환보증,2018,06,다가구주택,제주특별자치도,1,75000000
전세보증금반환보증,2018,06,다가구주택,충청남도,1,100000000
전세보증금반환보증,2018,06,다가구주택,충청북도,4,450000000
전세보증금반환보증,2018,06,다세대주택,경기도,223,30979250000
전세보증금반환보증,2018,06,다세대주택,경상남도,2,160000000
전세보증금반환보증,2018,06,다세대주택,경상북도,3,175000000
전세보증금반환보증,2018,06,다세대주택,대구광역시,6,650000000
전세보증금반환보증,2018,06,다세대주택,대전광역시,1,160000000
전세보증금반환보증,2018,06,다세대주택,부산광역시,23,2838750000
전세보증금반환보증,2018,06,다세대주택,서울특별시,963,2.01E+11
전세보증금반환보증,2018,06,다세대주택,울산광역시,5,505000000
전세보증금반환보증,2018,06,다세대주택,인천광역시,80,8123000000
전세보증금반환보증,2018,06,다세대주택,제주특별자치도,1,100000000
전세보증금반환보증,2018,06,다세대주택,충청북도,2,180000000
전세보증금반환보증,2018,06,단독주택,경기도,88,15542500000
전세보증금반환보증,2018,06,단독주택,경상남도,4,725000000
전세보증금반환보증,2018,06,단독주택,대구광역시,3,252000000
전세보증금반환보증,2018,06,단독주택,대전광역시,1,80000000
전세보증금반환보증,2018,06,단독주택,부산광역시,9,1070000000
전세보증금반환보증,2018,06,단독주택,서울특별시,79,12932750000
전세보증금반환보증,2018,06,단독주택,울산광역시,4,448000000
전세보증금반환보증,2018,06,단독주택,인천광역시,9,1234000000
전세보증금반환보증,2018,06,단독주택,전라남도,3,460000000
전세보증금반환보증,2018,06,단독주택,충청남도,1,45000000
전세보증금반환보증,2018,06,아파트,강원도,42,6553250000
전세보증금반환보증,2018,06,아파트,경기도,2197,5.15E+11
전세보증금반환보증,2018,06,아파트,경상남도,132,19397500000
전세보증금반환보증,2018,06,아파트,경상북도,101,13315500000
전세보증금반환보증,2018,06,아파트,광주광역시,78,14527250000
전세보증금반환보증,2018,06,아파트,대구광역시,197,42746000000
전세보증금반환보증,2018,06,아파트,대전광역시,58,10787000000
전세보증금반환보증,2018,06,아파트,부산광역시,457,90970550000
전세보증금반환보증,2018,06,아파트,서울특별시,998,3.1E+11
전세보증금반환보증,2018,06,아파트,세종특별자치시,16,2607000000
전세보증금반환보증,2018,06,아파트,울산광역시,84,14710000000
전세보증금반환보증,2018,06,아파트,인천광역시,717,1.49E+11
전세보증금반환보증,2018,06,아파트,전라남도,21,2880360000
전세보증금반환보증,2018,06,아파트,전라북도,54,8763000000
전세보증금반환보증,2018,06,아파트,제주특별자치도,2,260000000
전세보증금반환보증,2018,06,아파트,충청남도,73,10847500000
전세보증금반환보증,2018,06,아파트,충청북도,47,8810000000
전세보증금반환보증,2018,06,연립주택,경기도,48,8918750000
전세보증금반환보증,2018,06,연립주택,경상북도,1,55000000
전세보증금반환보증,2018,06,연립주택,광주광역시,2,370000000
전세보증금반환보증,2018,06,연립주택,부산광역시,2,265000000
전세보증금반환보증,2018,06,연립주택,서울특별시,67,13045000000
전세보증금반환보증,2018,06,연립주택,인천광역시,11,1705000000
전세보증금반환보증,2018,06,연립주택,제주특별자치도,1,400000000
전세보증금반환보증,2018,06,연립주택,충청북도,2,175000000
전세보증금반환보증,2018,06,오피스텔,강원도,1,120000000
전세보증금반환보증,2018,06,오피스텔,경기도,178,37911500000
전세보증금반환보증,2018,06,오피스텔,경상남도,7,1135500000
전세보증금반환보증,2018,06,오피스텔,경상북도,2,120000000
전세보증금반환보증,2018,06,오피스텔,광주광역시,1,150000000
전세보증금반환보증,2018,06,오피스텔,대구광역시,10,1130000000
전세보증금반환보증,2018,06,오피스텔,대전광역시,1,75000000
전세보증금반환보증,2018,06,오피스텔,부산광역시,48,7192000000
전세보증금반환보증,2018,06,오피스텔,서울특별시,142,28120800000
전세보증금반환보증,2018,06,오피스텔,울산광역시,3,265000000
전세보증금반환보증,2018,06,오피스텔,인천광역시,79,11191000000
전세보증금반환보증,2018,06,오피스텔,전라남도,2,160000000
전세보증금반환보증,2018,06,오피스텔,제주특별자치도,1,170000000
전세보증금반환보증,2018,06,오피스텔,충청남도,1,200000000
전세보증금반환보증,2018,06,오피스텔,충청북도,2,385000000
전세보증금반환보증,2018,07,다가구주택,강원도,2,120000000
전세보증금반환보증,2018,07,다가구주택,경기도,197,32743500000
전세보증금반환보증,2018,07,다가구주택,경상남도,8,725000000
전세보증금반환보증,2018,07,다가구주택,경상북도,2,60000000
전세보증금반환보증,2018,07,다가구주택,광주광역시,7,760000000
전세보증금반환보증,2018,07,다가구주택,대구광역시,6,540000000
전세보증금반환보증,2018,07,다가구주택,대전광역시,9,1010000000
전세보증금반환보증,2018,07,다가구주택,부산광역시,6,645000000
전세보증금반환보증,2018,07,다가구주택,서울특별시,142,24813800000
전세보증금반환보증,2018,07,다가구주택,울산광역시,1,90000000
전세보증금반환보증,2018,07,다가구주택,인천광역시,45,6057500000
전세보증금반환보증,2018,07,다가구주택,전라남도,1,30000000
전세보증금반환보증,2018,07,다가구주택,전라북도,2,180000000
전세보증금반환보증,2018,07,다가구주택,제주특별자치도,2,380000000
전세보증금반환보증,2018,07,다가구주택,충청남도,5,350000000
전세보증금반환보증,2018,07,다세대주택,경기도,184,26845000000
전세보증금반환보증,2018,07,다세대주택,경상남도,4,365500000
전세보증금반환보증,2018,07,다세대주택,경상북도,1,57000000
전세보증금반환보증,2018,07,다세대주택,대구광역시,5,627000000
전세보증금반환보증,2018,07,다세대주택,대전광역시,2,230000000
전세보증금반환보증,2018,07,다세대주택,부산광역시,24,3038000000
전세보증금반환보증,2018,07,다세대주택,서울특별시,772,1.61E+11
전세보증금반환보증,2018,07,다세대주택,울산광역시,2,260000000
전세보증금반환보증,2018,07,다세대주택,인천광역시,80,7981500000
전세보증금반환보증,2018,07,다세대주택,제주특별자치도,2,480000000
전세보증금반환보증,2018,07,다세대주택,충청남도,5,590000000
전세보증금반환보증,2018,07,단독주택,경기도,109,20340500000
전세보증금반환보증,2018,07,단독주택,경상남도,1,50000000
전세보증금반환보증,2018,07,단독주택,경상북도,1,80000000
전세보증금반환보증,2018,07,단독주택,광주광역시,2,78000000
전세보증금반환보증,2018,07,단독주택,대구광역시,2,195000000
전세보증금반환보증,2018,07,단독주택,대전광역시,2,350000000
전세보증금반환보증,2018,07,단독주택,부산광역시,6,740000000
전세보증금반환보증,2018,07,단독주택,서울특별시,64,9383500000
전세보증금반환보증,2018,07,단독주택,울산광역시,2,245000000
전세보증금반환보증,2018,07,단독주택,인천광역시,12,1665000000
전세보증금반환보증,2018,07,단독주택,전라북도,1,120000000
전세보증금반환보증,2018,07,단독주택,충청남도,1,40000000
전세보증금반환보증,2018,07,단독주택,충청북도,1,160000000
전세보증금반환보증,2018,07,아파트,강원도,41,7083000000
전세보증금반환보증,2018,07,아파트,경기도,2131,4.96E+11
전세보증금반환보증,2018,07,아파트,경상남도,160,24589500000
전세보증금반환보증,2018,07,아파트,경상북도,88,11514000000
전세보증금반환보증,2018,07,아파트,광주광역시,76,15366000000
전세보증금반환보증,2018,07,아파트,대구광역시,194,39908000000
전세보증금반환보증,2018,07,아파트,대전광역시,61,12600000000
전세보증금반환보증,2018,07,아파트,부산광역시,436,86976500000
전세보증금반환보증,2018,07,아파트,서울특별시,927,2.81E+11
전세보증금반환보증,2018,07,아파트,세종특별자치시,20,2870000000
전세보증금반환보증,2018,07,아파트,울산광역시,78,13507500000
전세보증금반환보증,2018,07,아파트,인천광역시,712,1.53E+11
전세보증금반환보증,2018,07,아파트,전라남도,32,5230000000
전세보증금반환보증,2018,07,아파트,전라북도,48,7991000000
전세보증금반환보증,2018,07,아파트,제주특별자치도,1,210000000
전세보증금반환보증,2018,07,아파트,충청남도,72,9569000000
전세보증금반환보증,2018,07,아파트,충청북도,62,11731000000
전세보증금반환보증,2018,07,연립주택,경기도,35,6972500000
전세보증금반환보증,2018,07,연립주택,경상남도,1,60000000
전세보증금반환보증,2018,07,연립주택,경상북도,3,358000000
전세보증금반환보증,2018,07,연립주택,광주광역시,1,125000000
전세보증금반환보증,2018,07,연립주택,대구광역시,1,100000000
전세보증금반환보증,2018,07,연립주택,대전광역시,1,160000000
전세보증금반환보증,2018,07,연립주택,부산광역시,8,1031000000
전세보증금반환보증,2018,07,연립주택,서울특별시,49,9296500000
전세보증금반환보증,2018,07,연립주택,울산광역시,1,150000000
전세보증금반환보증,2018,07,연립주택,인천광역시,7,1020000000
전세보증금반환보증,2018,07,연립주택,전라북도,1,150000000
전세보증금반환보증,2018,07,연립주택,제주특별자치도,5,930000000
전세보증금반환보증,2018,07,오피스텔,경기도,133,28653500000
전세보증금반환보증,2018,07,오피스텔,경상남도,5,574000000
전세보증금반환보증,2018,07,오피스텔,경상북도,2,170000000
전세보증금반환보증,2018,07,오피스텔,광주광역시,3,420000000
전세보증금반환보증,2018,07,오피스텔,대구광역시,9,1098000000
전세보증금반환보증,2018,07,오피스텔,대전광역시,1,120000000
